Employee ID,Name,Age,Department,Salary,Performance Score,Years at Company,Promotion Status,,,,,,,,,,,
1372,Employee_372,42,Marketing,75069,3.6,15,No,,,,,,,,,,,
1373,Employee_373,45,Marketing,51702,3.4,24,Yes,,,,,,,,,,,
1374,Employee_374,37,HR,97379,4.9,4,Yes,,,,,,,,,,,
1375,Employee_375,22,HR,147246,3.4,25,No,,,,,,,,,,,
1376,Employee_376,35,Operations,64526,4,19,No,,,,,,,,,,,
1377,Employee_377,50,HR,119259,2.6,1,No,,,,,,,,,,,
1378,Employee_378,44,HR,70122,4.9,16,No,,,,,,,,,,,
1379,Employee_379,24,Sales,73916,4.4,3,Yes,,,,,,,,,,,
1380,Employee_380,37,Finance,47985,4.9,28,No,,,,,,,,,,,
1381,Employee_381,56,Support,96131,4.5,4,No,,,,,,,,,,,
1382,Employee_382,59,HR,101210,4.3,9,Yes,,,,,,,,,,,
1383,Employee_383,57,Operations,135208,4.1,25,No,,,,,,,,,,,
1384,Employee_384,49,Sales,96155,4.7,17,Yes,,,,,,,,,,,
1385,Employee_385,22,IT,141062,4.2,10,No,,,,,,,,,,,
1386,Employee_386,42,Sales,140093,4.7,27,No,,,,,,,,,,,
1387,Employee_387,37,Support,55290,4.6,27,Yes,,,,,,,,,,,
1388,Employee_388,53,Finance,70854,3.9,26,Yes,,,,,,,,,,,
1389,Employee_389,25,IT,71500,4.3,28,No,,,,,,,,,,,
1390,Employee_390,38,Support,107036,3.1,1,Yes,,,,,,,,,,,
1391,Employee_391,31,Finance,112990,3,22,Yes,,,,,,,,,,,
1392,Employee_392,43,IT,115104,5,24,Yes,,,,,,,,,,,
1393,Employee_393,38,HR,50156,4.5,29,No,,,,,,,,,,,
1394,Employee_394,45,Sales,123628,4.7,29,No,,,,,,,,,,,
1395,Employee_395,26,HR,97640,4.6,20,Yes,,,,,,,,,,,
1396,Employee_396,27,Marketing,99383,4.4,3,No,,,,,,,,,,,
1397,Employee_397,32,Operations,105470,3.5,4,Yes,,,,,,,,,,,
1398,Employee_398,49,HR,146049,3.6,1,No,,,,,,,,,,,
1399,Employee_399,26,Operations,142359,4.1,26,No,,,,,,,,,,,
1400,Employee_400,37,Support,83406,4.2,9,Yes,,,,,,,,,,,
1401,Employee_401,59,Sales,104234,4.3,18,Yes,,,,,,,,,,,
1402,Employee_402,25,Sales,65386,2.8,27,Yes,,,,,,,,,,,
1403,Employee_403,51,HR,117331,4.2,30,Yes,,,,,,,,,,,
1404,Employee_404,32,Marketing,146416,2.6,4,No,,,,,,,,,,,
1405,Employee_405,41,HR,95134,3.1,12,No,,,,,,,,,,,
1406,Employee_406,58,Marketing,40443,4.9,16,Yes,,,,,,,,,,,
1407,Employee_407,30,Sales,111710,3.8,26,No,,,,,,,,,,,
1408,Employee_408,57,Marketing,117070,4.6,1,No,,,,,,,,,,,
1409,Employee_409,57,Operations,143110,4.6,11,Yes,,,,,,,,,,,
1410,Employee_410,23,Sales,46827,4.4,6,Yes,,,,,,,,,,,
1411,Employee_411,36,Finance,99837,4,30,Yes,,,,,,,,,,,
1412,Employee_412,29,Marketing,106796,2.9,21,No,,,,,,,,,,,
1413,Employee_413,25,Finance,100089,2.6,27,Yes,,,,,,,,,,,
1414,Employee_414,53,Operations,121508,4.2,19,Yes,,,,,,,,,,,
1415,Employee_415,60,Sales,40592,4.4,10,Yes,,,,,,,,,,,
1416,Employee_416,60,Support,109592,4.6,28,Yes,,,,,,,,,,,
1417,Employee_417,30,Finance,103018,4.7,30,Yes,,,,,,,,,,,
1418,Employee_418,50,Sales,85212,3.9,16,Yes,,,,,,,,,,,
1419,Employee_419,59,IT,89434,3.4,10,No,,,,,,,,,,,
1420,Employee_420,37,Finance,126281,4.9,11,No,,,,,,,,,,,
1421,Employee_421,41,HR,46150,4.6,15,No,,,,,,,,,,,
1422,Employee_422,54,Marketing,88889,4.2,9,Yes,,,,,,,,,,,
1423,Employee_423,37,IT,87132,3.5,23,No,,,,,,,,,,,
1424,Employee_424,53,Operations,142392,2.9,19,No,,,,,,,,,,,
1425,Employee_425,28,Marketing,73091,4.7,5,Yes,,,,,,,,,,,
1426,Employee_426,39,IT,118608,2.5,13,No,,,,,,,,,,,
1427,Employee_427,54,Marketing,134905,2.7,21,No,,,,,,,,,,,
1428,Employee_428,30,Support,116091,2.6,18,Yes,,,,,,,,,,,
1429,Employee_429,60,Support,112728,2.7,7,Yes,,,,,,,,,,,
1430,Employee_430,58,Operations,48399,5,9,Yes,,,,,,,,,,,
1431,Employee_431,34,Finance,100173,3.8,14,Yes,,,,,,,,,,,
1432,Employee_432,58,Finance,126737,4.4,14,No,,,,,,,,,,,
1433,Employee_433,30,Marketing,71992,3.8,3,Yes,,,,,,,,,,,
1434,Employee_434,43,Operations,91109,4.5,21,Yes,,,,,,,,,,,
1435,Employee_435,44,Operations,104823,3.4,3,No,,,,,,,,,,,
1436,Employee_436,39,Sales,64126,4,7,No,,,,,,,,,,,
1437,Employee_437,46,Finance,64405,3.6,20,No,,,,,,,,,,,
1438,Employee_438,39,Operations,104052,4.1,23,No,,,,,,,,,,,
1439,Employee_439,30,Finance,87363,3.2,20,Yes,,,,,,,,,,,
1440,Employee_440,31,Support,120862,3.6,4,Yes,,,,,,,,,,,
1441,Employee_441,55,Operations,108912,2.5,24,Yes,,,,,,,,,,,
1442,Employee_442,58,Sales,112063,4.2,5,No,,,,,,,,,,,
1443,Employee_443,55,HR,95551,3,18,No,,,,,,,,,,,
1444,Employee_444,44,IT,117007,3.5,23,No,,,,,,,,,,,
1445,Employee_445,32,Operations,56374,4.8,27,No,,,,,,,,,,,
1446,Employee_446,29,IT,115295,4.4,13,No,,,,,,,,,,,
1447,Employee_447,55,Finance,60295,4.6,19,Yes,,,,,,,,,,,
1448,Employee_448,32,Sales,97613,2.8,7,Yes,,,,,,,,,,,
1449,Employee_449,56,HR,82829,3.2,15,Yes,,,,,,,,,,,
1450,Employee_450,47,IT,105612,4.2,29,No,,,,,,,,,,,
1451,Employee_451,43,Sales,117237,3.8,29,No,,,,,,,,,,,
1452,Employee_452,53,IT,67686,3.2,6,Yes,,,,,,,,,,,
1453,Employee_453,60,Sales,120841,4.5,3,Yes,,,,,,,,,,,
1454,Employee_454,31,Marketing,53014,4.9,1,No,,,,,,,,,,,
1455,Employee_455,33,Support,89659,3.2,9,No,,,,,,,,,,,
1456,Employee_456,41,Marketing,53358,2.7,1,No,,,,,,,,,,,
1457,Employee_457,46,Operations,89269,4.6,26,No,,,,,,,,,,,
1458,Employee_458,25,IT,87391,2.8,30,Yes,,,,,,,,,,,
1459,Employee_459,57,Sales,122004,3,29,No,,,,,,,,,,,
1460,Employee_460,24,Marketing,65276,3.6,3,Yes,,,,,,,,,,,
1461,Employee_461,50,Marketing,122568,3,25,Yes,,,,,,,,,,,
1462,Employee_462,41,IT,80248,3.1,5,Yes,,,,,,,,,,,
1463,Employee_463,23,HR,138517,3.2,28,No,,,,,,,,,,,
1464,Employee_464,41,Support,98457,4.5,20,No,,,,,,,,,,,
1465,Employee_465,43,Sales,84831,4.7,15,No,,,,,,,,,,,
1466,Employee_466,30,Operations,61415,3.5,24,No,,,,,,,,,,,
1467,Employee_467,44,Marketing,110395,3.2,19,Yes,,,,,,,,,,,
1468,Employee_468,49,Operations,60356,3.1,21,No,,,,,,,,,,,
1469,Employee_469,44,Marketing,112895,3.7,7,Yes,,,,,,,,,,,
1470,Employee_470,48,Support,110365,2.7,7,No,,,,,,,,,,,
1471,Employee_471,29,IT,132508,4.2,16,Yes,,,,,,,,,,,
1472,Employee_472,22,HR,64086,4.8,24,No,,,,,,,,,,,
1473,Employee_473,29,Operations,87512,3.9,1,No,,,,,,,,,,,
1474,Employee_474,60,Sales,142925,2.6,7,No,,,,,,,,,,,
1475,Employee_475,50,Sales,50946,4.8,3,No,,,,,,,,,,,
1476,Employee_476,46,Support,42664,4.6,26,No,,,,,,,,,,,
1477,Employee_477,34,HR,123078,4,27,No,,,,,,,,,,,
1478,Employee_478,30,Marketing,87999,3.8,24,Yes,,,,,,,,,,,
1479,Employee_479,52,IT,43658,3.1,30,Yes,,,,,,,,,,,
1480,Employee_480,52,Marketing,96551,3.1,12,No,,,,,,,,,,,
1481,Employee_481,48,Marketing,105318,2.9,18,Yes,,,,,,,,,,,
1482,Employee_482,50,HR,142222,4.5,19,Yes,,,,,,,,,,,
1483,Employee_483,55,Finance,94969,3.5,16,No,,,,,,,,,,,
1484,Employee_484,34,HR,131183,3.4,7,Yes,,,,,,,,,,,
1485,Employee_485,39,IT,130272,3.7,30,No,,,,,,,,,,,
1486,Employee_486,50,Sales,101510,3.3,22,No,,,,,,,,,,,
1487,Employee_487,45,Support,85953,4.2,26,No,,,,,,,,,,,
1488,Employee_488,38,IT,116318,4.9,24,Yes,,,,,,,,,,,
1489,Employee_489,34,Sales,103722,4.9,27,Yes,,,,,,,,,,,
1490,Employee_490,36,HR,100731,4.7,15,Yes,,,,,,,,,,,
1491,Employee_491,49,Finance,65678,4.7,29,No,,,,,,,,,,,
1492,Employee_492,36,HR,141043,3.6,6,Yes,,,,,,,,,,,
1493,Employee_493,34,HR,116698,3.5,17,Yes,,,,,,,,,,,
1494,Employee_494,29,Operations,129615,4.8,17,No,,,,,,,,,,,
1495,Employee_495,29,Sales,117701,4.9,10,No,,,,,,,,,,,
1496,Employee_496,49,Finance,107626,2.7,20,Yes,,,,,,,,,,,
1497,Employee_497,40,Marketing,141695,3.2,13,No,,,,,,,,,,,
1498,Employee_498,27,Operations,69900,3,15,Yes,,,,,,,,,,,
1499,Employee_499,54,Support,89090,3.7,8,Yes,,,,,,,,,,,
1500,Employee_500,25,Finance,142259,4.2,30,Yes,,,,,,,,,,,
1501,Employee_501,49,Sales,69134,4.5,30,Yes,,,,,,,,,,,
1502,Employee_502,25,Finance,98978,2.7,22,No,,,,,,,,,,,
1503,Employee_503,39,Support,130225,4.2,13,No,,,,,,,,,,,
1504,Employee_504,39,Finance,100500,4.7,18,Yes,,,,,,,,,,,
1505,Employee_505,48,Sales,49706,3,20,No,,,,,,,,,,,
1506,Employee_506,29,Operations,102380,3.8,26,Yes,,,,,,,,,,,
1507,Employee_507,32,HR,107229,3.8,16,Yes,,,,,,,,,,,
1508,Employee_508,48,HR,77796,3.9,8,No,,,,,,,,,,,
1509,Employee_509,52,Marketing,83832,3.3,30,No,,,,,,,,,,,
1510,Employee_510,22,IT,135730,4.8,16,No,,,,,,,,,,,
1511,Employee_511,27,Finance,120976,2.6,27,No,,,,,,,,,,,
1512,Employee_512,25,Marketing,97200,4.9,28,Yes,,,,,,,,,,,
1513,Employee_513,40,HR,44709,4.4,19,No,,,,,,,,,,,
1514,Employee_514,41,Finance,45840,4,1,Yes,,,,,,,,,,,
1515,Employee_515,59,HR,55381,2.6,27,Yes,,,,,,,,,,,
1516,Employee_516,36,Marketing,47119,4.7,17,Yes,,,,,,,,,,,
1517,Employee_517,47,Finance,110773,2.8,4,Yes,,,,,,,,,,,
1518,Employee_518,49,IT,91035,2.7,26,No,,,,,,,,,,,
1519,Employee_519,37,HR,105475,4.9,22,Yes,,,,,,,,,,,
1520,Employee_520,42,HR,66456,3.4,5,No,,,,,,,,,,,
1521,Employee_521,59,Finance,129991,4,27,Yes,,,,,,,,,,,
1522,Employee_522,46,Marketing,40655,4.9,21,No,,,,,,,,,,,
1523,Employee_523,39,Operations,145434,4.5,17,No,,,,,,,,,,,
1524,Employee_524,51,Sales,48892,3.7,9,Yes,,,,,,,,,,,
1525,Employee_525,47,Support,79951,3,25,Yes,,,,,,,,,,,
1526,Employee_526,58,Marketing,98766,3.3,27,Yes,,,,,,,,,,,
1527,Employee_527,27,IT,48685,2.7,1,No,,,,,,,,,,,
1528,Employee_528,41,Support,59325,4.4,23,No,,,,,,,,,,,
1529,Employee_529,43,Marketing,116760,3.4,15,No,,,,,,,,,,,
1530,Employee_530,59,Sales,86678,4.9,29,Yes,,,,,,,,,,,
1531,Employee_531,46,Marketing,91650,3,6,Yes,,,,,,,,,,,
1532,Employee_532,42,Operations,94223,3,15,No,,,,,,,,,,,
1533,Employee_533,32,HR,136925,3.6,20,No,,,,,,,,,,,
1534,Employee_534,42,IT,82509,4.7,17,Yes,,,,,,,,,,,
1535,Employee_535,42,IT,48094,4.5,10,No,,,,,,,,,,,
1536,Employee_536,33,IT,79188,3.8,29,No,,,,,,,,,,,
1537,Employee_537,35,Support,85951,4,26,Yes,,,,,,,,,,,
1538,Employee_538,58,Operations,77404,2.6,14,No,,,,,,,,,,,
1539,Employee_539,23,Operations,91572,3.8,20,Yes,,,,,,,,,,,
1540,Employee_540,60,Sales,70699,3.2,28,No,,,,,,,,,,,
1541,Employee_541,28,IT,76172,3.6,16,No,,,,,,,,,,,
1542,Employee_542,59,Sales,148306,3.8,15,Yes,,,,,,,,,,,
1543,Employee_543,54,Finance,117905,3.2,28,No,,,,,,,,,,,
1544,Employee_544,32,HR,75148,4.5,20,Yes,,,,,,,,,,,
1545,Employee_545,27,Marketing,71556,2.5,4,Yes,,,,,,,,,,,
1546,Employee_546,47,IT,72388,4.2,20,Yes,,,,,,,,,,,
1547,Employee_547,28,HR,148306,4.4,20,Yes,,,,,,,,,,,
1548,Employee_548,56,HR,52608,4.6,26,No,,,,,,,,,,,
1549,Employee_549,25,Sales,49967,3.3,18,No,,,,,,,,,,,
1550,Employee_550,25,Finance,90979,4.2,26,No,,,,,,,,,,,
1551,Employee_551,37,Finance,140047,4.6,11,Yes,,,,,,,,,,,
1552,Employee_552,30,Support,134902,4.1,30,No,,,,,,,,,,,
1553,Employee_553,55,IT,140779,4.8,25,No,,,,,,,,,,,
1554,Employee_554,23,Finance,77891,4.3,4,No,,,,,,,,,,,
1555,Employee_555,31,Operations,121136,4.7,24,Yes,,,,,,,,,,,
1556,Employee_556,47,HR,81386,3.3,7,Yes,,,,,,,,,,,
1557,Employee_557,36,Sales,78320,4.9,4,Yes,,,,,,,,,,,
1558,Employee_558,41,HR,55947,4.8,29,No,,,,,,,,,,,
1559,Employee_559,29,IT,144714,4.1,19,Yes,,,,,,,,,,,
1560,Employee_560,26,Marketing,127491,3.2,10,No,,,,,,,,,,,
1561,Employee_561,33,HR,43692,4.8,22,Yes,,,,,,,,,,,
1562,Employee_562,29,Support,74899,3.4,1,Yes,,,,,,,,,,,
1563,Employee_563,53,Marketing,55073,3.4,21,No,,,,,,,,,,,
1564,Employee_564,43,IT,50247,3.3,26,Yes,,,,,,,,,,,
1565,Employee_565,47,Finance,46903,3.2,23,No,,,,,,,,,,,
1566,Employee_566,22,Operations,87399,2.8,29,Yes,,,,,,,,,,,
1567,Employee_567,35,IT,65719,2.7,3,No,,,,,,,,,,,
1568,Employee_568,48,HR,61365,4.5,8,No,,,,,,,,,,,
1569,Employee_569,48,Support,112957,5,28,No,,,,,,,,,,,
1570,Employee_570,56,Sales,73852,3.5,15,No,,,,,,,,,,,
1571,Employee_571,53,Support,117377,3.5,15,No,,,,,,,,,,,
1572,Employee_572,49,Support,92393,4.9,26,No,,,,,,,,,,,
1573,Employee_573,46,Sales,104767,3.1,29,Yes,,,,,,,,,,,
1574,Employee_574,29,Marketing,115272,3.9,7,Yes,,,,,,,,,,,
1575,Employee_575,46,Sales,47887,2.7,5,Yes,,,,,,,,,,,
1576,Employee_576,60,HR,80804,3.6,12,No,,,,,,,,,,,
1577,Employee_577,44,Marketing,124521,3.6,3,No,,,,,,,,,,,
1578,Employee_578,53,HR,62364,4.1,26,No,,,,,,,,,,,
1579,Employee_579,35,HR,83474,2.6,4,No,,,,,,,,,,,
1580,Employee_580,55,Support,53323,4.1,18,No,,,,,,,,,,,
1581,Employee_581,27,Marketing,64134,4.1,8,Yes,,,,,,,,,,,
1582,Employee_582,57,Operations,91745,4,16,No,,,,,,,,,,,
1583,Employee_583,50,Sales,135239,4.6,23,Yes,,,,,,,,,,,
1584,Employee_584,55,Finance,63023,4,21,Yes,,,,,,,,,,,
1585,Employee_585,50,Sales,113522,3.6,24,No,,,,,,,,,,,
1586,Employee_586,51,Sales,117922,3.1,29,Yes,,,,,,,,,,,
1587,Employee_587,43,Operations,67238,3.2,12,Yes,,,,,,,,,,,
1588,Employee_588,27,IT,145370,3.3,29,Yes,,,,,,,,,,,
1589,Employee_589,44,Marketing,78831,4.4,26,Yes,,,,,,,,,,,
1590,Employee_590,24,IT,95223,4.4,24,No,,,,,,,,,,,
1591,Employee_591,33,Operations,142711,4.3,28,Yes,,,,,,,,,,,
1592,Employee_592,46,Operations,144517,4.6,27,No,,,,,,,,,,,
1593,Employee_593,30,Support,93197,3.9,26,No,,,,,,,,,,,
1594,Employee_594,58,Marketing,134848,3.1,11,Yes,,,,,,,,,,,
1595,Employee_595,43,HR,143167,3.8,27,Yes,,,,,,,,,,,
1596,Employee_596,51,Finance,144088,5,5,Yes,,,,,,,,,,,
1597,Employee_597,44,Sales,71350,3.2,23,Yes,,,,,,,,,,,
1598,Employee_598,29,Support,59498,4.8,6,No,,,,,,,,,,,
1599,Employee_599,29,Operations,96743,2.7,29,No,,,,,,,,,,,
1600,Employee_600,24,HR,131620,3.9,18,Yes,,,,,,,,,,,
1601,Employee_601,34,IT,68967,4.2,21,No,,,,,,,,,,,
1602,Employee_602,37,Sales,137234,5,17,No,,,,,,,,,,,
1603,Employee_603,34,Marketing,148571,3,7,Yes,,,,,,,,,,,
1604,Employee_604,48,Marketing,67435,3.5,3,No,,,,,,,,,,,
1605,Employee_605,47,Sales,128732,4.6,4,Yes,,,,,,,,,,,
1606,Employee_606,23,Sales,92011,3.4,2,No,,,,,,,,,,,
1607,Employee_607,53,Finance,141793,4.4,6,Yes,,,,,,,,,,,
1608,Employee_608,26,Sales,55027,2.5,21,Yes,,,,,,,,,,,
1609,Employee_609,55,Sales,89725,2.9,3,Yes,,,,,,,,,,,
1610,Employee_610,60,Marketing,49062,4.2,14,Yes,,,,,,,,,,,
1611,Employee_611,34,Sales,57827,4.1,26,Yes,,,,,,,,,,,
1612,Employee_612,39,Support,62514,3.4,19,Yes,,,,,,,,,,,
1613,Employee_613,40,Marketing,139434,2.5,24,Yes,,,,,,,,,,,
1614,Employee_614,31,HR,65113,2.6,29,Yes,,,,,,,,,,,
1615,Employee_615,40,Sales,101276,3.9,18,No,,,,,,,,,,,
1616,Employee_616,42,IT,50055,4.5,25,No,,,,,,,,,,,
1617,Employee_617,35,IT,127053,3.7,15,No,,,,,,,,,,,
1618,Employee_618,37,Operations,89018,3.2,1,No,,,,,,,,,,,
1619,Employee_619,28,Marketing,48943,4.8,4,No,,,,,,,,,,,
1620,Employee_620,54,Support,98986,3,16,Yes,,,,,,,,,,,
1621,Employee_621,38,HR,71543,4.1,15,Yes,,,,,,,,,,,
1622,Employee_622,56,Sales,59399,2.8,27,No,,,,,,,,,,,
1623,Employee_623,25,Support,148222,3.4,5,Yes,,,,,,,,,,,
1624,Employee_624,23,IT,145150,4.6,21,No,,,,,,,,,,,
1625,Employee_625,27,Marketing,71629,3.8,21,No,,,,,,,,,,,
1626,Employee_626,45,Marketing,46149,3.7,13,No,,,,,,,,,,,
1627,Employee_627,39,HR,149769,4,2,Yes,,,,,,,,,,,
1628,Employee_628,47,Support,93169,4.5,24,No,,,,,,,,,,,
1629,Employee_629,36,Marketing,55441,4.3,14,Yes,,,,,,,,,,,
1630,Employee_630,56,HR,128086,3.4,17,Yes,,,,,,,,,,,
1631,Employee_631,57,Sales,41660,4.2,15,No,,,,,,,,,,,
1632,Employee_632,46,Marketing,49695,3.9,9,Yes,,,,,,,,,,,
1633,Employee_633,53,IT,50422,4.1,28,No,,,,,,,,,,,
1634,Employee_634,40,Sales,66354,2.8,19,Yes,,,,,,,,,,,
1635,Employee_635,55,Finance,76595,2.7,13,No,,,,,,,,,,,
1636,Employee_636,22,Finance,120938,3.3,29,Yes,,,,,,,,,,,
1637,Employee_637,31,IT,100191,4.4,15,No,,,,,,,,,,,
1638,Employee_638,24,Operations,76025,4.9,29,No,,,,,,,,,,,
1639,Employee_639,57,HR,63022,3.9,23,Yes,,,,,,,,,,,
1640,Employee_640,23,IT,81899,4.5,21,No,,,,,,,,,,,
1641,Employee_641,58,HR,94945,2.8,29,No,,,,,,,,,,,
1642,Employee_642,41,IT,122957,3.2,11,Yes,,,,,,,,,,,
1643,Employee_643,29,Operations,50724,2.6,15,Yes,,,,,,,,,,,
1644,Employee_644,39,Support,85166,3,19,No,,,,,,,,,,,
1645,Employee_645,32,Support,77797,3.5,3,Yes,,,,,,,,,,,
1646,Employee_646,49,Finance,51860,3.8,20,Yes,,,,,,,,,,,
1647,Employee_647,25,HR,86875,4.6,7,Yes,,,,,,,,,,,
1648,Employee_648,58,IT,108314,3.8,17,Yes,,,,,,,,,,,
1649,Employee_649,24,Operations,89722,3.4,10,No,,,,,,,,,,,
1650,Employee_650,39,Support,66748,3.9,28,Yes,,,,,,,,,,,
1651,Employee_651,52,Support,64236,3.2,2,No,,,,,,,,,,,
1652,Employee_652,49,Sales,95622,4.6,10,Yes,,,,,,,,,,,
1653,Employee_653,48,Finance,108957,4.9,19,Yes,,,,,,,,,,,
1654,Employee_654,22,HR,131406,4.5,8,No,,,,,,,,,,,
1655,Employee_655,55,Finance,42251,3.7,8,No,,,,,,,,,,,
1656,Employee_656,41,Operations,98214,3,26,No,,,,,,,,,,,
1657,Employee_657,28,Support,89764,5,27,Yes,,,,,,,,,,,
1658,Employee_658,24,Support,129627,3.2,13,No,,,,,,,,,,,
1659,Employee_659,51,Support,121531,2.8,7,Yes,,,,,,,,,,,
1660,Employee_660,60,Operations,67691,2.8,9,Yes,,,,,,,,,,,
1661,Employee_661,51,Finance,40864,2.6,13,No,,,,,,,,,,,
1662,Employee_662,53,Sales,132097,3.3,10,Yes,,,,,,,,,,,
1663,Employee_663,29,Operations,105887,4.9,18,Yes,,,,,,,,,,,
1664,Employee_664,52,Operations,72832,4,4,No,,,,,,,,,,,
1665,Employee_665,48,HR,120009,3.1,22,No,,,,,,,,,,,
1666,Employee_666,58,Support,119439,2.7,11,No,,,,,,,,,,,
1667,Employee_667,25,Sales,98739,4.8,1,No,,,,,,,,,,,
1668,Employee_668,60,Finance,55476,3.6,26,Yes,,,,,,,,,,,
1669,Employee_669,26,Finance,118275,3.1,2,Yes,,,,,,,,,,,
1670,Employee_670,22,HR,97841,2.8,10,Yes,,,,,,,,,,,
1671,Employee_671,42,Sales,89888,3.9,4,Yes,,,,,,,,,,,
1672,Employee_672,54,Sales,98476,2.7,13,No,,,,,,,,,,,
1673,Employee_673,40,IT,140687,3.5,19,No,,,,,,,,,,,
1674,Employee_674,24,Finance,60594,3.7,7,No,,,,,,,,,,,
1675,Employee_675,30,IT,117409,4.8,28,Yes,,,,,,,,,,,
1676,Employee_676,55,Operations,135002,4.5,1,No,,,,,,,,,,,
1677,Employee_677,29,Finance,86841,3.5,8,No,,,,,,,,,,,
1678,Employee_678,59,Marketing,114715,3.1,1,Yes,,,,,,,,,,,
1679,Employee_679,34,Operations,118628,3.1,15,No,,,,,,,,,,,
1680,Employee_680,59,Marketing,57044,3,2,No,,,,,,,,,,,
1681,Employee_681,26,Sales,81688,2.9,10,No,,,,,,,,,,,
1682,Employee_682,44,Finance,92760,4.7,27,No,,,,,,,,,,,
1683,Employee_683,53,HR,94342,3.5,6,Yes,,,,,,,,,,,
1684,Employee_684,30,Marketing,48714,3.3,13,Yes,,,,,,,,,,,
1685,Employee_685,36,IT,52212,4,13,Yes,,,,,,,,,,,
1686,Employee_686,56,Support,54332,3.3,15,No,,,,,,,,,,,
1687,Employee_687,41,Finance,59708,4.5,25,No,,,,,,,,,,,
1688,Employee_688,39,Finance,106960,3.9,9,No,,,,,,,,,,,
1689,Employee_689,55,Sales,74184,3.3,28,No,,,,,,,,,,,
1690,Employee_690,35,HR,86161,4.4,28,No,,,,,,,,,,,
1691,Employee_691,41,Marketing,74312,4,17,No,,,,,,,,,,,
1692,Employee_692,56,Sales,72365,4,26,No,,,,,,,,,,,
1693,Employee_693,33,Marketing,91318,3.3,2,Yes,,,,,,,,,,,
1694,Employee_694,42,Sales,61661,4.8,8,No,,,,,,,,,,,
1695,Employee_695,27,Marketing,91870,4.5,11,No,,,,,,,,,,,
1696,Employee_696,42,IT,134904,2.8,30,Yes,,,,,,,,,,,
1697,Employee_697,41,HR,47568,3.6,9,No,,,,,,,,,,,
1698,Employee_698,51,Operations,50836,4.4,27,No,,,,,,,,,,,
1699,Employee_699,58,Support,121444,3.6,2,No,,,,,,,,,,,
1700,Employee_700,59,Marketing,47302,4.2,20,No,,,,,,,,,,,
1701,Employee_701,57,Sales,72305,3.1,15,Yes,,,,,,,,,,,
1702,Employee_702,58,HR,51094,4.1,24,No,,,,,,,,,,,
1703,Employee_703,30,IT,58083,4.4,10,No,,,,,,,,,,,
1704,Employee_704,26,Operations,54015,2.9,10,No,,,,,,,,,,,
1705,Employee_705,43,Sales,120183,4.9,14,No,,,,,,,,,,,
1706,Employee_706,51,Sales,51930,2.7,13,No,,,,,,,,,,,
1707,Employee_707,43,Sales,101066,2.7,5,Yes,,,,,,,,,,,
1708,Employee_708,44,HR,107760,2.9,18,No,,,,,,,,,,,
1709,Employee_709,46,Marketing,48312,4.7,9,Yes,,,,,,,,,,,
1710,Employee_710,40,Support,43936,4.8,28,Yes,,,,,,,,,,,
1711,Employee_711,32,IT,85799,2.9,20,Yes,,,,,,,,,,,
1712,Employee_712,28,Finance,103676,3.9,1,Yes,,,,,,,,,,,
1713,Employee_713,40,HR,109013,4.3,1,Yes,,,,,,,,,,,
1714,Employee_714,58,HR,53641,2.6,8,Yes,,,,,,,,,,,
1715,Employee_715,33,Marketing,40623,2.7,25,Yes,,,,,,,,,,,
1716,Employee_716,35,IT,84802,3.5,23,Yes,,,,,,,,,,,
1717,Employee_717,44,IT,90398,3.5,13,No,,,,,,,,,,,
1718,Employee_718,24,Marketing,119166,3,13,Yes,,,,,,,,,,,
1719,Employee_719,27,Support,45238,4.3,21,No,,,,,,,,,,,
1720,Employee_720,28,Finance,102758,4.8,3,No,,,,,,,,,,,
1721,Employee_721,46,Operations,121130,4,18,No,,,,,,,,,,,
1722,Employee_722,37,Sales,66937,3,10,No,,,,,,,,,,,
1723,Employee_723,32,IT,43926,3.8,25,Yes,,,,,,,,,,,
1724,Employee_724,24,Operations,82116,3.9,10,Yes,,,,,,,,,,,
1725,Employee_725,54,Marketing,103272,2.7,26,Yes,,,,,,,,,,,
1726,Employee_726,39,Sales,68301,3.7,18,No,,,,,,,,,,,
1727,Employee_727,24,Sales,134381,3.7,24,Yes,,,,,,,,,,,
1728,Employee_728,56,IT,128288,4.5,6,No,,,,,,,,,,,
1729,Employee_729,52,Operations,137646,4.5,21,No,,,,,,,,,,,
1730,Employee_730,50,HR,141868,4.7,9,No,,,,,,,,,,,
1731,Employee_731,38,Sales,106765,4.8,10,No,,,,,,,,,,,
1732,Employee_732,45,Operations,45084,2.9,30,Yes,,,,,,,,,,,
1733,Employee_733,34,Support,52998,2.9,1,Yes,,,,,,,,,,,
1734,Employee_734,58,Sales,49466,4.2,12,No,,,,,,,,,,,
1735,Employee_735,54,Support,138643,4.9,11,No,,,,,,,,,,,
1736,Employee_736,39,Operations,131476,4.4,16,Yes,,,,,,,,,,,
1737,Employee_737,43,Sales,72153,2.5,21,Yes,,,,,,,,,,,
1738,Employee_738,55,Finance,66787,4.5,28,Yes,,,,,,,,,,,
1739,Employee_739,44,Marketing,78529,4.9,22,No,,,,,,,,,,,
1740,Employee_740,37,Operations,79001,3.7,25,No,,,,,,,,,,,
1741,Employee_741,59,Marketing,40051,4.7,29,No,,,,,,,,,,,
1742,Employee_742,27,Finance,80272,4.3,1,No,,,,,,,,,,,
